lng,lat
-1.9366817,52.4512502
-0.6438177,51.6112907
-0.1636277,51.5225401
-2.0185561,54.9663051
-1.2701512,51.7535008
-0.3359899,51.5790671
-1.7883992,52.4144064
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.0922765,51.3750056
-0.5552685,51.5890216
-0.1768447,51.5164514
-0.1412252,50.8289532
-1.2701512,51.7535008
-1.9658505,52.4081987
-0.1636277,51.5225401
-1.7883992,52.4144064
-1.0675499,50.8420843
-1.5362122,52.2845019
-0.1229213,51.5308884
-0.1636277,51.5225401
-0.9066523,52.2375093
-1.2504779,52.379108
-1.8983608,52.4781942
-0.1345585,51.5283763
-2.7222532,54.305248
-0.2859584,51.5546966
1.1694923,51.0828863
-1.1480659,51.8934944
-1.6120622,52.286115
-1.6172855,54.9682206
-0.1636277,51.5225401
-0.745408,51.6295862
-2.922,53.516
-2.2729815,53.3650585
-1.6120622,52.286115
-0.2498301,52.5749924
-0.1088933,51.5040804
-0.113897,51.503507
-3.0884433,55.915359
-1.6120622,52.286115
-2.7392517,53.338712
-0.1345585,51.5283763
-1.3281305,52.0603128
-0.1636277,51.5225401
-1.8924691,52.479088
-0.1636277,51.5225401
-1.3281305,52.0603128
-1.1402345,53.5214971
-1.5362122,52.2845019
-1.5362122,52.2845019
-0.1768447,51.5164514
-0.1636277,51.5225401
-0.1636277,51.5225401
-2.0117431,52.5086241
-1.1480659,51.8934944
0.2608184,51.8885966
-0.1345585,51.5283763
-2.2425998,53.4874796
-1.5362122,52.2845019
-2.7222532,54.305248
-2.2729815,53.3650585
-0.1636277,51.5225401
-2.7222532,54.305248
-0.4974283,51.5788354
-0.1636277,51.5225401
-0.1345585,51.5283763
-1.8983608,52.4781942
-0.1636277,51.5225401
-3.1882219,55.9523872
-1.7702959,53.5971662
-0.1636277,51.5225401
-2.7222532,54.305248
-0.1345585,51.5283763
-1.7529082,52.3720829
-0.1636277,51.5225401
-0.1345585,51.5283763
-0.1636277,51.5225401
-0.8438815,51.7178632
-1.3281305,52.0603128
-1.1503769,51.9034915
-0.1610403,51.1564853
-0.1636277,51.5225401
1.4060564,51.3410293
-0.94214,51.7708599
-0.94214,51.7708599
-0.94214,51.7708599
-2.5426595,51.5138357
-1.4621045,53.3782354
-1.3281305,52.0603128
-1.1663496,50.6464682
-2.1338506,52.4475953
0.7346975,51.3419747
-1.6120622,52.286115
1.0452514,51.9490661
-0.1229213,51.5308884
-1.6120622,52.286115
-1.1480659,51.8934944
-0.1345585,51.5283763
0.403525,52.75381
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.6438177,51.6112907
-2.7222532,54.305248
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.7162963,52.1942576
-0.7091378,51.7035207
-1.7743788,52.3959503
-1.1663496,50.6464682
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.113897,51.503507
-2.4329772,53.0896433
-1.1480659,51.8934944
-0.113897,51.503507
-0.1636277,51.5225401
-1.6172855,54.9682206
-1.3281305,52.0603128
-0.860787,51.830795
-4.7747568,55.9412369
-0.1229213,51.5308884
-1.7883992,52.4144064
-0.3396204,51.439734
-2.192581,53.1578741
-0.1636277,51.5225401
-2.7081247,53.7568705
-0.1610403,51.1564853
-0.1636277,51.5225401
-1.899821,52.4835896
-1.6120622,52.286115
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.3246317,51.2388013
-0.860787,51.830795
-0.8438815,51.7178632
-1.7883992,52.4144064
-0.1255274,51.5306243
-1.5474351,53.794897
-2.8801256,53.1968396
-0.1345585,51.5283763
-0.1636277,51.5225401
-4.1433631,50.3778174
-2.7222532,54.305248
-0.113897,51.503507
-0.1636277,51.5225401
-0.1345585,51.5283763
-2.0308754,52.4773348
-0.1636277,51.5225401
-2.922,53.516
-0.1229213,51.5308884
-2.7222532,54.305248
-0.1636277,51.5225401
-2.2394474,52.3844963
-1.6120622,52.286115
-0.1636277,51.5225401
-1.8983608,52.4781942
-2.2289778,53.47672
-0.1255274,51.5306243
-0.20711,51.90169
-1.1468881,52.9471795
-1.7883992,52.4144064
-1.2701512,51.7535008
-0.1345585,51.5283763
-4.257636,55.8597414
-0.1636277,51.5225401
-2.7222532,54.305248
-0.815095,51.8138961
-1.2701512,51.7535008
-2.0996258,51.897399
-0.1229213,51.5308884
-0.1636277,51.5225401
-0.9088717,52.4804076
-0.1636277,51.5225401
-3.5436608,50.7291522
-1.6120622,52.286115
-0.1255274,51.5306243
-0.1768447,51.5164514
-1.7529082,52.3720829
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.2701512,51.7535008
-2.3570342,51.3776828
-2.7222532,54.305248
-0.1636277,51.5225401
-2.2289778,53.47672
-0.1345585,51.5283763
-2.7222532,54.305248
-4.257636,55.8597414
-1.3281305,52.0603128
-2.7222532,54.305248
-2.7222532,54.305248
-2.7222532,54.305248
-0.1229213,51.5308884
-2.7222532,54.305248
-0.1636277,51.5225401
-0.1636277,51.5225401
-2.922,53.516
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.3281305,52.0603128
-0.4974283,51.5788354
-0.1636277,51.5225401
0.5505138,51.3867217
-0.1229213,51.5308884
-1.0931769,53.9579792
-2.889294,53.3575812
-0.6424529,52.9064908
-0.1636277,51.5225401
-1.6120622,52.286115
-2.4329772,53.0896433
-0.1636277,51.5225401
-1.6120622,52.286115
-0.1636277,51.5225401
-1.5362122,52.2845019
-2.2729815,53.3650585
-0.5552685,51.5890216
-2.2425229,53.4739966
-2.5813228,51.449143
-1.6120622,52.286115
-2.7222532,54.305248
-0.1345585,51.5283763
-1.8924691,52.479088
-0.94214,51.7708599
-2.0904904,52.4696625
-2.2394474,52.3844963
-2.7222532,54.305248
-2.9891799,53.4085731
-0.1636277,51.5225401
-1.1503769,51.9034915
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.1610403,51.1564853
-0.5552685,51.5890216
-1.7883992,52.4144064
-1.7883992,52.4144064
-0.745408,51.6295862
-1.7883992,52.4144064
-0.6074284,51.6096686
-0.8438815,51.7178632
-1.5362122,52.2845019
-0.745408,51.6295862
-2.7222532,54.305248
-1.5362122,52.2845019
-2.2425998,53.4874796
-1.7254845,52.3412751
-0.1345585,51.5283763
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.1345585,51.5283763
-1.899821,52.4835896
-1.5474351,53.794897
-2.2394474,52.3844963
-1.4630733,52.9161804
-3.7813401,51.5917147
-1.5362122,52.2845019
-1.5362122,52.2845019
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1255274,51.5306243
-2.9891799,53.4085731
0.2608184,51.8885966
-0.1636277,51.5225401
-1.5362122,52.2845019
-1.8983608,52.4781942
-1.3281305,52.0603128
-2.922,53.516
-2.8079099,54.0485579
-1.1402345,53.5214971
-0.8438815,51.7178632
-0.1636277,51.5225401
-2.9902881,51.1280732
-1.7883992,52.4144064
-0.1636277,51.5225401
-0.6074284,51.6096686
-1.5362122,52.2845019
-1.7162963,52.1942576
-0.1229213,51.5308884
-0.94214,51.7708599
-1.5362122,52.2845019
-0.6074284,51.6096686
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.6120622,52.286115
-0.1636277,51.5225401
-0.6074284,51.6096686
-3.828334,57.189054
0.2628232,51.1302267
-1.5362122,52.2845019
-1.3281305,52.0603128
-0.6770018,51.9163139
-0.113897,51.503507
1.372021,51.3854356
-1.6120622,52.286115
-1.7883992,52.4144064
-2.2394474,52.3844963
-3.0492808,53.8219286
-0.1636277,51.5225401
-0.815095,51.8138961
-0.1636277,51.5225401
-2.5813228,51.449143
-1.5362122,52.2845019
-1.5473285,54.5204514
-1.3281305,52.0603128
-2.2394474,52.3844963
-2.4329772,53.0896433
-0.1636277,51.5225401
1.1222653,51.3010741
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.113897,51.503507
-1.5362122,52.2845019
-2.2394474,52.3844963
-1.8544887,53.7204397
-4.9602324,51.8026376
-0.0850604,51.5050965
-1.2701512,51.7535008
-0.1611831,51.1169172
-0.1636277,51.5225401
-1.8639413,50.7275285
-0.1345585,51.5283763
-0.1255274,51.5306243
-0.1636277,51.5225401
-1.5362122,52.2845019
-3.7254307,53.2963771
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.6120622,52.286115
-2.2394474,52.3844963
-0.0838308,51.4244551
-0.4844489,51.373047
-1.8983608,52.4781942
-0.1768447,51.5164514
-0.1636277,51.5225401
-2.7489428,52.7114116
-1.1480659,51.8934944
-1.8924691,52.479088
-0.6438177,51.6112907
-1.3281305,52.0603128
-2.6331307,53.5434513
-1.1402345,53.5214971
-0.7817526,50.8320402
-0.1636277,51.5225401
-2.2394474,52.3844963
-2.5813228,51.449143
-2.7222532,54.305248
-1.8983608,52.4781942
-0.6509796,53.5861952
-2.5813228,51.449143
-1.3281305,52.0603128
-0.1768447,51.5164514
-0.1636277,51.5225401
-0.1229213,51.5308884
-0.1636277,51.5225401
-1.2701512,51.7535008
-1.1503769,51.9034915
-0.745408,51.6295862
-1.1480659,51.8934944
-0.1345585,51.5283763
-1.7883992,52.4144064
-0.1636277,51.5225401
-2.3735531,57.286262
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.94214,51.7708599
-1.7851458,53.6484282
-2.4720747,56.7127858
-0.1345585,51.5283763
-0.1345585,51.5283763
-1.8983608,52.4781942
-0.1768447,51.5164514
-1.7883992,52.4144064
-0.1229213,51.5308884
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-3.1882219,55.9523872
-0.1636277,51.5225401
-1.107839,50.7969487
-1.2428913,51.610955
-2.3061947,52.644968
-1.5474351,53.794897
-0.1345585,51.5283763
-0.1636277,51.5225401
-1.6120622,52.286115
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1345585,51.5283763
-0.09951,51.49409
-0.1636277,51.5225401
-0.1636277,51.5225401
0.2628232,51.1302267
1.0753118,51.284274
-1.2701512,51.7535008
-1.0872591,51.2683565
-0.1636277,51.5225401
-2.7489428,52.7114116
-0.1636277,51.5225401
-0.1345585,51.5283763
-2.3570342,51.3776828
-1.6172855,54.9682206
-1.2701512,51.7535008
-0.1255274,51.5306243
-3.1882219,55.9523872
-0.7091378,51.7035207
-2.2289778,53.47672
-2.0952668,54.9741773
-1.7162963,52.1942576
-0.1345585,51.5283763
-0.1636277,51.5225401
-0.1702474,51.4641907
-0.1636277,51.5225401
-0.1345585,51.5283763
-1.6120622,52.286115
-2.2289778,53.47672
-2.4329772,53.0896433
-0.9718544,51.4587819
-1.581858,52.2865513
-0.1636277,51.5225401
-1.2701512,51.7535008
-2.1338506,52.4475953
-2.7222532,54.305248
-2.6331307,53.5434513
-4.2506579,55.8623229
-1.581858,52.2865513
-2.3570342,51.3776828
-2.7784874,50.8720352
-1.2701512,51.7535008
-2.6719141,51.6401749
-0.1636277,51.5225401
-2.2289778,53.47672
-0.2859584,51.5546966
-0.745408,51.6295862
-2.8801256,53.1968396
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.4201091,53.2382405
-0.6424529,52.9064908
-0.1229213,51.5308884
-0.4057069,54.2798042
-2.0974805,57.1430483
-1.5362122,52.2845019
-0.4057069,54.2798042
-0.8438815,51.7178632
-2.922,53.516
-0.4057069,54.2798042
-0.113897,51.503507
-0.1255274,51.5306243
-0.4057069,54.2798042
-0.1229213,51.5308884
-2.7784874,50.8720352
-0.1636277,51.5225401
-0.815095,51.8138961
-2.7222532,54.305248
-0.1229213,51.5308884
-1.3281305,52.0603128
-1.5474351,53.794897
-0.1636277,51.5225401
-0.1345585,51.5283763
-0.1636277,51.5225401
-0.815095,51.8138961
-0.3992477,51.5569266
-0.3396204,51.439734
1.3068283,52.6271782
-0.3965196,51.6635296
-0.1345585,51.5283763
-1.8924691,52.479088
-2.922,53.516
-1.5474351,53.794897
-0.1768447,51.5164514
-4.1433631,50.3778174
-0.1636277,51.5225401
-2.2394474,52.3844963
-0.1636277,51.5225401
-1.7702959,53.5971662
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.5362122,52.2845019
-1.5362122,52.2845019
-1.2701512,51.7535008
-2.7222532,54.305248
-1.8983608,52.4781942
-1.824853,52.5649532
-2.2425998,53.4874796
-0.1636277,51.5225401
-1.6120622,52.286115
-1.5134605,52.4008284
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.94214,51.7708599
-1.1663496,50.6464682
-1.7162963,52.1942576
-1.7162963,52.1942576
-2.2263279,53.3268632
-0.1345585,51.5283763
-2.7222532,54.305248
-0.2859584,51.5546966
-0.2859584,51.5546966
-0.4057069,54.2798042
-0.1255274,51.5306243
-1.5362122,52.2845019
-1.5362122,52.2845019
1.372021,51.3854356
-1.4621045,53.3782354
-0.1636277,51.5225401
-0.1524212,51.4432275
-1.0931769,53.9579792
-0.1636277,51.5225401
-0.1768447,51.5164514
-0.170688,50.8352109
-1.3281305,52.0603128
-0.1610403,51.1564853
-0.1636277,51.5225401
-1.7702959,53.5971662
-0.1636277,51.5225401
-1.5362122,52.2845019
-1.0931769,53.9579792
-1.5134605,52.4008284
-1.3281305,52.0603128
-2.4329772,53.0896433
-0.1229213,51.5308884
-0.1636277,51.5225401
-2.2289778,53.47672
-1.8983608,52.4781942
-0.745408,51.6295862
-0.1658983,51.2401981
-0.1636277,51.5225401
-1.2701512,51.7535008
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.2859584,51.5546966
-2.922,53.516
-0.473273,51.6402466
-0.94214,51.7708599
-3.6887218,50.4358469
-1.1480659,51.8934944
-0.113897,51.503507
-0.3965196,51.6635296
-1.5362122,52.2845019
-1.4621045,53.3782354
-4.257636,55.8597414
-0.1636277,51.5225401
-3.6887218,50.4358469
-0.1636277,51.5225401
-0.1768447,51.5164514
-1.5362122,52.2845019
-0.1636277,51.5225401
-0.689243,52.488051
-0.1768447,51.5164514
-0.1636277,51.5225401
-2.7489428,52.7114116
-0.1636277,51.5225401
-1.3281305,52.0603128
-1.5362122,52.2845019
-1.2701512,51.7535008
-2.1338506,52.4475953
-2.2289778,53.47672
-2.7489428,52.7114116
-2.922,53.516
-1.3281305,52.0603128
-0.1636277,51.5225401
-0.1636277,51.5225401
-2.7222532,54.305248
-2.0996258,51.897399
-0.4974283,51.5788354
-1.2701512,51.7535008
-0.1636277,51.5225401
-0.815095,51.8138961
-3.5436608,50.7291522
-1.0675499,50.8420843
-2.7222532,54.305248
-0.1636277,51.5225401
-2.2289778,53.47672
-1.3281305,52.0603128
-0.745408,51.6295862
-1.319703,51.0672051
-1.1503769,51.9034915
-0.1636277,51.5225401
-1.1503769,51.9034915
-1.1480659,51.8934944
-0.94214,51.7708599
-2.7081247,53.7568705
-2.2394474,52.3844963
-1.6120622,52.286115
-2.7082178,52.0611699
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.745408,51.6295862
-1.2504779,52.379108
-1.1503769,51.9034915
-1.1480659,51.8934944
-2.922,53.516
-0.1636277,51.5225401
-2.7222532,54.305248
-1.8221036,53.9249581
-2.2729815,53.3650585
-1.8924691,52.479088
-0.5552685,51.5890216
-1.5362122,52.2845019
-1.5362122,52.2845019
-0.0850604,51.5050965
-3.0096642,51.8166912
-0.4098278,51.4479016
-3.5329476,50.7265235
-0.1345585,51.5283763
-0.745408,51.6295862
-0.1636277,51.5225401
-0.1229213,51.5308884
-1.3281305,52.0603128
-1.8983608,52.4781942
-0.1768447,51.5164514
-2.922,53.516
0.1334607,51.4635529
-4.257636,55.8597414
-0.1345585,51.5283763
-0.1229213,51.5308884
-3.1882219,55.9523872
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.581858,52.2865513
-0.1636277,51.5225401
-1.8924691,52.479088
-1.3281305,52.0603128
-1.7529082,52.3720829
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.1636277,51.5225401
-0.1345585,51.5283763
-1.2701512,51.7535008
-1.4136025,50.9074386
-0.1636277,51.5225401
-1.1480659,51.8934944
-1.4638739,52.5263888
-4.257636,55.8597414
-1.8043184,52.4385189
-0.1229213,51.5308884
-0.3992477,51.5569266
-0.1768447,51.5164514
-0.1636277,51.5225401
-2.7489428,52.7114116
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1768447,51.5164514
-0.1636277,51.5225401
-2.9777328,53.407319
-0.1636277,51.5225401
-2.7222532,54.305248
-0.1345585,51.5283763
-2.7222532,54.305248
-1.5134605,52.4008284
-1.2701512,51.7535008
-1.5134605,52.4008284
-2.922,53.516
-0.1636277,51.5225401
-2.7222532,54.305248
-1.8983608,52.4781942
-0.1412252,50.8289532
-0.1768447,51.5164514
-0.1636277,51.5225401
-0.7091378,51.7035207
-1.3281305,52.0603128
-0.1345585,51.5283763
-0.7091378,51.7035207
-0.1636277,51.5225401
-0.5569542,51.3184693
-1.4136025,50.9074386
-1.7162963,52.1942576
-0.1255274,51.5306243
-0.1636277,51.5225401
-2.7489428,52.7114116
-1.8924691,52.479088
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.4621045,53.3782354
-1.4621045,53.3782354
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.5362122,52.2845019
-3.1882219,55.9523872
-1.2701512,51.7535008
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.3823773,54.905507
-0.1636277,51.5225401
-4.1843356,55.4027297
-0.1345585,51.5283763
-2.1220368,52.8039086
-0.1610403,51.1564853
-2.922,53.516
-1.6120622,52.286115
-0.745408,51.6295862
-0.745408,51.6295862
-0.745408,51.6295862
-0.1345585,51.5283763
-1.0931769,53.9579792
-0.2859584,51.5546966
-1.8515347,52.3918469
-0.2498301,52.5749924
-3.0884433,55.915359
-0.9718544,51.4587819
-0.1610403,51.1564853
-0.1636277,51.5225401
-0.3965196,51.6635296
-1.7162963,52.1942576
-0.1636277,51.5225401
-0.1768447,51.5164514
-0.1636277,51.5225401
-1.581858,52.2865513
-1.9337953,52.4134894
-3.0884433,55.915359
-0.1412252,50.8289532
-0.1636277,51.5225401
-2.1338506,52.4475953
-0.0785916,51.5115734
-0.1636277,51.5225401
-0.4064251,53.7816648
-3.1882219,55.9523872
0.1375546,52.1945746
-4.257636,55.8597414
-0.1636277,51.5225401
-1.3281305,52.0603128
-0.1636277,51.5225401
-0.7091378,51.7035207
-2.7580354,54.6618117
-2.0974805,57.1430483
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-1.581756,54.7793923
-0.1345585,51.5283763
-0.9066523,52.2375093
-0.1229213,51.5308884
-1.8063891,51.070544
-0.1636277,51.5225401
-1.8983608,52.4781942
0.403525,52.75381
-1.1480659,51.8934944
-4.2231863,57.4801023
-0.1636277,51.5225401
-0.1345585,51.5283763
-2.8079099,54.0485579
-2.9338102,54.8906463
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1345585,51.5283763
-0.0785916,51.5115734
-0.9718544,51.4587819
-1.7883992,52.4144064
1.3068283,52.6271782
-1.1503769,51.9034915
-0.1636277,51.5225401
-1.3281305,52.0603128
-2.1809889,53.0079956
-2.1338506,52.4475953
-1.9833267,50.7194142
-0.1345585,51.5283763
-1.5134605,52.4008284
-4.6553885,55.9311949
-1.6120622,52.286115
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.3281305,52.0603128
-1.4638739,52.5263888
-0.1636277,51.5225401
-0.113897,51.503507
-0.6766432,52.3037928
-1.2701512,51.7535008
-1.899821,52.4835896
-1.8983608,52.4781942
-2.7222532,54.305248
-1.9358122,52.4419898
-3.1882219,55.9523872
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.5552685,51.5890216
-1.6120622,52.286115
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.1636277,51.5225401
-0.3231,50.8270778
-0.1768447,51.5164514
-2.5813228,51.449143
-1.8924691,52.479088
-0.1636277,51.5225401
-1.3281305,52.0603128
-0.1345585,51.5283763
-0.1636277,51.5225401
0.4062175,52.2379593
-1.3281305,52.0603128
-0.8001108,53.0819101
-1.1480659,51.8934944
-0.1229213,51.5308884
-2.922,53.516
-1.8983608,52.4781942
-0.10333,51.51181
-0.1345585,51.5283763
-1.7162963,52.1942576
-0.1636277,51.5225401
-2.3570342,51.3776828
-1.6120622,52.286115
-0.5552685,51.5890216
-0.113897,51.503507
-1.8063891,51.070544
-0.1768447,51.5164514
-0.1636277,51.5225401
-2.2394474,52.3844963
-2.922,53.516
0.1001402,50.7728358
-0.1636277,51.5225401
-2.6331307,53.5434513
-1.9358122,52.4419898
-2.922,53.516
-2.922,53.516
-0.1412252,50.8289532
-0.7817526,50.8320402
-0.1255274,51.5306243
-0.1636277,51.5225401
-0.0922765,51.3750056
0.1375546,52.1945746
-1.5362122,52.2845019
-0.1636277,51.5225401
-1.5362122,52.2845019
-0.1345585,51.5283763
-1.4621045,53.3782354
-0.1636277,51.5225401
-0.1345585,51.5283763
-0.2053239,50.8356769
1.3068283,52.6271782
-1.7883992,52.4144064
-0.815095,51.8138961
-1.5362122,52.2845019
-1.2701512,51.7535008
-2.7506463,51.4194068
-0.1610403,51.1564853
-1.5054077,53.6817468
-0.6075901,51.6742069
-2.5813228,51.449143
-1.1480659,51.8934944
-1.8983608,52.4781942
-1.8924691,52.479088
-0.1768447,51.5164514
-0.113897,51.503507
-1.4621045,53.3782354
-0.113897,51.503507
-1.8924691,52.479088
-1.1252786,52.6314457
1.3053076,51.1257001
-0.1636277,51.5225401
-0.815095,51.8138961
-0.1636277,51.5225401
-1.1480659,51.8934944
-2.922,53.516
-4.2506579,55.8623229
-0.0850604,51.5050965
-2.2289778,53.47672
-0.113897,51.503507
-2.7081247,53.7568705
-0.1636277,51.5225401
-1.5362122,52.2845019
-2.2729815,53.3650585
-2.3570342,51.3776828
-0.1636277,51.5225401
-0.7473698,51.7617612
-0.94214,51.7708599
-1.4621045,53.3782354
-2.2289778,53.47672
-0.1636277,51.5225401
-0.1255274,51.5306243
-2.7222532,54.305248
-0.1636277,51.5225401
-2.7222532,54.305248
-2.8801256,53.1968396
-2.7222532,54.305248
-0.1636277,51.5225401
-2.1338506,52.4475953
-1.1480659,51.8934944
-1.1252786,52.6314457
-2.2726392,51.0340211
-0.1229213,51.5308884
-1.7529082,52.3720829
-1.7162963,52.1942576
-2.5426595,51.5138357
-0.1636277,51.5225401
-3.1882219,55.9523872
-0.1636277,51.5225401
-1.1480659,51.8934944
-0.1241057,51.507688
-4.426678,55.9119166
-1.3281305,52.0603128
-0.1636277,51.5225401
-1.3281305,52.0603128
-0.1636277,51.5225401
-1.2701512,51.7535008
-0.1636277,51.5225401
-0.1768447,51.5164514
-0.1255274,51.5306243
-0.6438177,51.6112907
-0.1636277,51.5225401
-1.6172855,54.9682206
-1.2701512,51.7535008
-0.8254686,51.6759045
-1.8983608,52.4781942
-0.0906094,51.5105827
-0.0922765,51.3750056
-0.1636277,51.5225401
-0.745408,51.6295862
-0.1255274,51.5306243
-1.7702959,53.5971662
-2.7222532,54.305248
-2.7222532,54.305248
-2.3182817,52.1092069
-3.9415762,51.6251438
-3.9356169,56.1197997
-3.0884433,55.915359
0.5063012,51.5603638
-0.1345585,51.5283763
-0.1229213,51.5308884
-1.1480659,51.8934944
-0.1636277,51.5225401
-2.7222532,54.305248
-0.1636277,51.5225401
-0.1636277,51.5225401
1.1694923,51.0828863
-0.1345585,51.5283763
-1.5362122,52.2845019
-2.8801256,53.1968396
-1.1480659,51.8934944
-2.2289778,53.47672
-2.922,53.516
-0.1636277,51.5225401
-2.7222532,54.305248
-0.1636277,51.5225401
-1.899821,52.4835896
-1.3007104,54.5594502
-2.1220368,52.8039086
-0.1636277,51.5225401
-0.1636277,51.5225401
-0.0850604,51.5050965
-0.1636277,51.5225401
-1.581858,52.2865513
-1.8983608,52.4781942
-1.3281305,52.0603128
-0.745408,51.6295862
-1.7883992,52.4144064
